mun,gender,age,education,random_order,cand_pref_cl_proga,cand_pref_cl_progb,random_list,list_treated,list_response,direct_clientelism,rnd_other,other_cards_A,Primed,Constitution_Reform_Support
270050,female,43,incomplete_medio,0.053484185,a,,0.987791798,1,2,0,5,b,1,0
270050,male,53,incomplete_medio,0.966296156,,b,0.247520064,0,1,NA,5,a,0,1
270050,female,27,incomplete_medio,0.15066697,a,,0.376413298,0,1,0,2,a,0,0
270790,male,25,incomplete_medio,0.6595446NA01537,,b,0.467515414,0,2,0,3,b,1,0
270050,female,54,complete_univ,0.300831711,a,,0.917457492,1,2,0,2,a,1,0
270050,male,48,incomplete_fund,0.891879248,,a,0.022216117,0,1,0,6,b,0,1
270050,female,58,fund,0.789615653,,b,0.975529861,1,1,0,4,a,0,1
270050,male,61,incomplete_fund,0.758092106,,a,0.725107888,1,0,0,2,b,1,0
270050,female,37,fund,0.748968377,,b,0.543718687,1,2,1,5,a,0,0
270050,female,68,no_educ,0.902934142,,b,0.399510389,0,0,0,5,dont_know,0,0
270050,female,54,incomplete_fund,0.29456619,a,,0.063391477,0,1,0,2,dont_know,1,0
270050,female,25,incomplete_medio,0.202686307,a,,0.630576461,1,2,NA,5,a,0,0
270050,male,70,no_educ,0.523376917,,b,0.872486791,1,0,0,1,a,1,1
270050,male,66,no_educ,0.783182148,,a,0.703551643,1,0,0,29,dont_know,1,1
270050,female,72,fund,0.227135605,a,,0.828330216,1,0,0,5,a,0,1
270050,female,25,incomplete_medio,0.202686307,a,,0.630576461,1,2,0,29,a,1,1
270790,male,25,incomplete_medio,0.6595446NA01537,,b,0.467515414,0,2,0,18,b,0,1
270050,female,54,incomplete_fund,0.29456619,a,,0.063391477,0,1,0,12,dont_know,0,1
291080,female,18,incomplete_medio,0.700226692,,a,0.818218412,1,1,0,12,b,1,0
291370,male,40,medio,0.338714603,b,,0.134772655,0,2,0,2,b,1,0
291080,male,28,fund,0.43666794,b,,0.51915472,1,2,0,3,a,0,1
291080,female,20,incomplete_univ,0.670336369,,b,0.815189566,1,2,0,5,b,0,1
291080,female,29,incomplete_univ,0.675620125,,b,0.422896735,0,2,1,1,b,0,0
291915,male,30,medio,0.201734714,a,,0.42506713,0,2,0,12,a,1,1
292975,other,NA,incomplete_fund,0.122474614,a,,0.799325219,1,2,0,4,a,1,1
291080,female,34,incomplete_fund,0.334229641,b,,0.705486577,1,2,0,3,a,0,1
291080,female,55,fund,0.106123016,a,,0.405660734,0,2,0,1,b,0,0
290580,female,20,incomplete_univ,0.374423202,a,,0.805443505,1,1,1,4,a,1,0
291080,female,73,medio,0.308346409,a,,0.533605048,1,1,0,6,a,0,1
290580,female,79,don’t_know,0.30934797,b,,0.136204927,0,3,NA,4,a,0,0
290580,male,36,medio,0.574666896,,b,0.080793153,0,2,0,5,b,0,0
291080,female,29,medio,0.697208965,,b,0.922182485,1,2,0,1,b,0,1
291080,female,45,incomplete_medio,0.82758056,,b,0.901688122,1,0,1,1,a,1,0
291370,female,60,medio,0.489383569,b,,0.217627755,0,1,0,4,b,0,0
291080,female,69,no_educ,0.475728416,a,,0.795647609,1,1,0,12,a,0,0
291080,female,26,medio,0.246360867,dont_know,,0.451942693,0,1,0,4,b,0,1
291080,female,48,incomplete_fund,0.995518314,,dont_know,0.747377902,1,1,NA,4,b,1,0
291080,female,43,incomplete_fund,0.205969858,b,,0.1363895,0,0,0,3,a,1,1
291080,female,47,medio,0.311376498,a,,0.10238512,0,3,0,1,a,1,0
291080,female,60,incomplete_fund,0.821497353,,b,0.85005245,1,1,0,6,a,1,1
291080,female,20,incomplete_medio,0.780493819,,b,0.226080532,0,1,0,6,b,0,0
292975,female,76,no_educ,0.500961113,,a,0.216372484,0,0,0,3,a,1,0
291080,female,42,medio,0.433337726,a,,0.295456141,0,1,0,5,a,0,0
291080,female,29,incomplete_medio,0.856866262,,b,0.012272477,0,1,0,4,a,0,0
291080,female,57,incomplete_fund,0.337111229,b,,0.723418667,1,1,1,2,b,0,0
291080,female,45,incomplete_univ,0.565913332,,b,0.532628711,1,1,0,4,a,1,0
291080,female,45,incomplete_fund,0.325265564,b,,0.313338833,0,2,0,4,b,1,1
291080,female,48,incomplete_fund,0.123517866,a,,0.747334263,1,1,0,6,b,1,0
291080,female,48,incomplete_fund,0.984650132,,b,0.52671356,1,2,0,6,b,1,0
291080,male,75,medio,0.58199009,,b,0.798582695,1,1,NA,3,a,0,1
291080,female,49,medio,0.618675342,,b,0.421122647,0,1,0,4,a,1,0
291080,female,46,medio,0.840566707,,b,0.471665365,0,1,NA,4,b,0,0
291080,male,55,medio,0.134705591,a,,0.330044706,0,0,0,199,b,0,1
291080,female,47,incomplete_fund,0.861281154,,b,0.884063426,1,1,0,3,a,0,1
292975,female,41,fund,0.176505901,a,,0.376480553,0,1,0,3,b,0,0
292975,male,69,incomplete_fund,0.535731375,,dont_know,0.598637591,1,0,0,35,dont_know,1,0
291080,male,51,medio,0.009642885,dont_know,,0.960511025,1,1,0,4,dont_know,1,1
292975,female,53,incomplete_fund,0.183990653,a,,0.723810123,1,2,0,4,b,1,1
291080,female,52,incomplete_fund,0.981906151,,dont_know,0.255686243,0,1,0,5,a,1,1
291080,male,55,medio,0.922545392,,dont_know,0.666194355,1,2,0,2,a,0,1
292975,female,23,incomplete_univ,0.12737921,a,,0.448164511,0,3,0,2,b,1,1
291080,male,43,complete_univ,0.557878848,,b,0.927279639,1,2,0,5,a,0,1
292975,female,38,incomplete_fund,0.393602815,a,,0.032959886,0,3,0,5,b,1,1
291080,male,55,medio,0.539276238,,b,0.837205778,1,2,1,5,b,1,1
292975,female,38,incomplete_fund,0.386495557,b,,0.588113533,1,1,1,5,a,0,1
291080,male,36,incomplete_medio,0.218750297,dont_know,,0.936184255,1,1,0,4,dont_know,0,0
291080,female,59,incomplete_univ,0.12197573,a,,0.660717616,1,1,0,6,b,1,1
292975,female,26,incomplete_fund,0.907827436,,b,0.86446929,1,1,0,6,a,1,1
292975,female,63,incomplete_fund,0.437304145,b,,0.321381715,0,1,0,5,a,0,1
291080,female,28,incomplete_fund,0.43604NA9920222,b,,0.334717448,0,1,1,1,a,0,0
291080,female,21,medio,0.872013577,,b,0.457543538,0,1,0,5,b,1,1
292975,female,66,incomplete_fund,0.447681813,b,,0.346821591,0,1,0,3,b,0,0
292975,female,25,medio,0.332002853,b,,0.169061054,0,1,0,5,b,0,0
292975,male,47,incomplete_fund,0.414483252,b,,0.73317754432NA3,1,2,NA,6,a,1,1
292975,female,28,incomplete_univ,0.555351901,,b,0.598990125,1,2,NA,1,b,0,0
292975,female,22,medio,0.388050757,a,,0.759724534,1,1,0,35,b,0,1
292975,female,36,medio,0.824302691,,b,0.778662938,1,1,0,6,b,1,1
291080,female,30,incomplete_univ,0.367637391,a,,0.535926083,1,0,1,6,a,1,0
291080,female,25,complete_univ,0.487712432,a,,0.861243973,1,1,0,23,a,1,1
291080,female,73,no_educ,0.859641532,,a,0.290619492,0,1,0,5,a,1,1
291080,male,45,no_educ,0.950821375,,b,0.357557645,0,1,0,1,a,1,0
291080,male,41,medio,0.962718073,,a,0.690059124,1,1,NA,2,b,0,1
291080,female,39,incomplete_medio,0.135129647,a,,0.324181707,0,1,0,4,b,0,1
292975,female,57,incomplete_fund,0.536528253,,b,0.741717469,1,0,0,5,a,0,0
291080,female,54,incomplete_fund,0.578106359,,b,0.692996086,1,1,NA,3,b,0,0
291080,female,28,medio,0.NA742321040885,,b,0.23459239,0,1,0,29,a,1,1
291080,male,40,incomplete_medio,0.466788826,a,,0.962407358,1,1,0,3,a,1,1
291080,female,37,incomplete_univ,0.189037603,a,,0.311152012,0,1,0,1,b,0,1
291080,female,33,medio,0.11061315,b,,0.401596968,0,2,0,2,b,1,0
291080,male,35,medio,0.633875701,,b,0.356024434,0,2,1,6,a,0,0
291080,female,48,incomplete_fund,0.738661516,,b,0.903130707,1,1,NA,3,a,1,1
292975,female,50,incomplete_fund,0.29667158,b,,0.723139302,1,2,1,23,a,0,0
291080,male,39,medio,0.1401384,b,,0.428883678,0,0,NA,1,a,1,0
292975,female,42,incomplete_fund,0.436210761,a,,0.874217177,1,1,0,6,a,1,1
291080,female,19,incomplete_fund,0.808143001,,a,0.747206171,1,1,0,18,a,0,1
292975,female,51,medio,0.219570888,a,,0.040767278,0,1,NA,5,b,1,1
291080,female,29,medio,0.977459686,,b,0.697518223,1,2,NA,4,a,1,1
292975,female,54,medio,0.946054889,,b,0.719915003,1,1,1,6,a,0,0
291080,male,26,incomplete_univ,0.810833013,,b,0.758537689,1,2,0,2,b,0,0
291080,male,37,medio,0.144878491,a,,0.811664311,1,1,0,2,b,1,0
291080,male,28,medio,0.332030245,b,,0.700246593,1,1,0,2,b,1,1
292975,female,64,fund,0.306660122,a,,0.686682965,1,2,0,5,a,0,1
291080,female,44,incomplete_medio,0.180935759,b,,0.804411809,1,1,0,2,b,1,1
291080,male,43,medio,0.3630986,a,,0.613593678,1,1,1,3,b,1,1
291080,female,47,medio,0.090532417,b,,0.514615262,1,1,0,5,b,0,0
292975,male,62,medio,0.120412197,a,,0.820169895,1,4,0,1,a,0,1
291080,female,21,incomplete_univ,0.245484595,a,,0.932650507,1,2,0,4,a,0,1
291915,male,38,incomplete_fund,0.315874993,a,,0.693144793,1,1,0,6,b,1,0
291080,male,21,medio,0.525112311,,b,0.48275544,0,1,0,1,b,0,0
292975,male,42,medio,0.610759399,,b,0.329330213,0,3,1,6,a,1,0
292975,male,40,medio,0.234465654,a,,0.765153988,1,2,0,1,a,1,1
292975,female,56,incomplete_fund,0.344778794,a,,0.818223013,1,2,0,1,a,0,1
292975,female,47,incomplete_fund,0.937039385,,b,0.237919682,0,3,0,2,b,0,0
291080,female,28,complete_univ,0.773608311,,b,0.064649808,0,2,0,2,a,1,1
292975,female,43,incomplete_fund,0.859123646,,b,0.553070057,1,2,0,6,a,1,1
292975,female,69,incomplete_fund,0.227689085,b,,0.753720006,1,4,1,5,b,1,1
292975,female,57,incomplete_fund,0.768150002,,b,0.634842014,1,2,0,4,dont_know,0,1
292975,female,32,complete_univ,0.394316038,a,,0.235285113,0,2,0,4,a,0,0
292975,female,60,incomplete_fund,0.233371753,a,,0.502664885,1,2,0,5,b,1,0
292975,female,48,complete_univ,0.174439228,a,,0.520677731,1,3,0,131,b,1,1
292975,female,60,fund,0.473610233,a,,0.863829197,1,3,0,5,a,1,1
292975,female,56,incomplete_medio,0.726392851,,a,0.258411338,0,2,1,5,a,0,1
292975,male,36,incomplete_medio,0.647591174,,b,0.126244213,0,2,0,5,b,1,0
292975,male,42,fund,0.348234962,b,,0.264563964,0,3,0,3,b,0,1
292975,female,51,incomplete_medio,0.499448953,a,,0.089983688,0,2,0,1,a,1,0
292975,female,29,incomplete_medio,0.128114318,a,,0.693224755,1,4,1,1,a,1,1
291080,female,60,medio,0.129982243,a,,0.138943482,0,1,0,2,a,1,1
291080,female,58,incomplete_medio,0.214802374,a,,0.86522786,1,1,0,5,a,1,1
291915,male,22,medio,0.666818324,,b,0.949634365,1,1,0,1,a,0,0
291915,female,24,incomplete_medio,0.626717411,,a,0.26513273,0,1,0,2,a,1,0
291915,female,63,incomplete_fund,0.813906304,,b,0.084485198,0,1,0,4,b,1,0
291915,male,22,medio,0.05489441,a,,0.984177837,1,0,0,69,a,1,0
291915,male,30,incomplete_univ,0.094926555,a,,0.021844656,0,1,NA,18,a,0,1
291915,female,31,medio,0.647219329,,b,0.54548184,1,2,0,3,a,1,0
291915,male,27,incomplete_medio,0.096370733,a,,0.3494NA70494512,1,1,NA,29,a,1,0
291915,male,59,incomplete_fund,0.838077768,,a,0.424708097,0,2,1,6,a,1,1
291915,male,30,incomplete_fund,0.618957042,,b,0.531270312,1,2,0,1,a,0,1
291915,female,62,incomplete_fund,0.690611944,,b,0.694378145,1,3,0,4,b,0,1
291915,female,54,incomplete_univ,0.235602746,a,,0.859112606,1,2,0,6,b,0,1
291915,female,27,medio,0.396450275,a,,0.219678282,0,1,0,3,b,1,0
291915,female,30,fund,0.036611102,a,,0.15002572,0,0,1,3,a,0,1
291915,male,23,incomplete_medio,0.394154431,a,,0.693982379,1,3,0,1,b,1,1
291915,female,32,incomplete_fund,0.376730975,a,,0.095531669,0,1,0,3,a,0,0
291915,female,54,medio,0.409112495,a,,0.28895932,0,1,0,5,a,0,1
291915,female,51,incomplete_fund,0.447181885,a,,0.944695849,1,0,0,1,a,1,1
291915,female,32,incomplete_fund,0.407454903,a,,0.787841989,1,2,1,6,a,0,0
291915,male,32,incomplete_fund,0.364287031,a,,0.55908519,1,1,0,4,b,0,1
291915,female,37,incomplete_fund,0.509308767,,dont_know,0.509524788,1,NA,0,5,a,0,1
291915,female,34,incomplete_medio,0.315676372,a,,0.090674805,0,2,0,5,a,1,0
291915,female,30,fund,0.165411502,a,,0.107888211,0,1,0,2,b,1,0
291915,female,21,incomplete_univ,0.289833627,a,,0.954039051,1,1,0,5,b,0,0
291915,female,36,medio,0.452630665,a,,0.877246393,1,1,0,5,b,0,0
291915,female,65,incomplete_fund,0.629912001,,b,0.69615283,1,1,1,6,a,0,1
291915,female,50,incomplete_fund,0.473812137,a,,0.192947829,0,1,0,131,a,1,1
291915,female,43,incomplete_medio,0.050398455,a,,0.262431736,0,1,1,1,a,1,1
291915,female,30,fund,0.217390869,a,,0.50860807,1,1,NA,2,a,0,0
291915,female,56,incomplete_fund,0.726484175,,b,0.048766285,0,1,0,1,b,0,1
291915,female,35,incomplete_medio,0.423704942,a,,0.843649715,1,2,0,3,b,1,0
291915,male,46,no_educ,0.521918616,,a,0.71220831,1,1,0,4,a,0,0
292975,female,50,medio,0.661770065,,b,0.506317987,1,2,0,1,b,0,0
291915,male,20,incomplete_medio,0.014149436,b,,0.453331906,0,1,0,5,b,1,1
291915,female,67,fund,0.863691757,,a,0.826306051,1,1,0,2,a,0,0
291915,female,33,fund,0.690839376,,b,0.449633259,0,1,1,4,a,1,1
291915,female,34,incomplete_univ,0.548128798,,b,0.897019035,1,2,0,4,b,1,1
291915,female,50,fund,0.885778285,,a,0.136018502,0,1,0,4,a,0,1
291915,female,65,incomplete_fund,0.565118257,,b,0.023694389,0,0,0,1,dont_know,0,1
291915,female,32,incomplete_fund,0.33798346,a,,0.354490905,0,1,0,4,a,1,1
291915,female,46,fund,0.406034323,dont_know,,0.403381667,0,0,1,2,dont_know,1,0
291915,male,45,incomplete_fund,0.990967169,,b,0.27791587,0,2,0,5,b,0,1
292975,female,61,medio,0.409479186,a,,0.94486234,1,3,0,5,a,0,0
292975,female,49,incomplete_medio,0.185488684,b,,0.570576414,1,1,0,18,a,0,0
292975,female,NA,fund,0.354337291,a,,0.056842478,0,1,0,3,a,1,0
292975,female,84,incomplete_fund,0.446654864,a,,0.080343827,0,1,0,1,b,0,1
292975,female,56,incomplete_fund,0.154696855,a,,0.663110698,1,1,0,3,a,1,1
292975,female,47,medio,0.83860397,,b,0.158805956,0,3,0,4,a,1,1
291080,male,67,incomplete_fund,0.903583571,,b,0.045739588,0,0,0,4,b,0,1
292975,male,71,fund,0.375280688,b,,0.28755883,0,1,0,2,b,0,0
291080,female,40,medio,0.254883817,a,,0.174269059,0,1,0,1,b,1,0
292975,female,41,medio,0.028484216,b,,0.727962975,1,4,1,6,b,1,1
291080,male,35,fund,0.574173285,,b,0.87494503,1,2,0,6,b,0,1
292975,female,49,incomplete_fund,0.60140786,,b,0.102834989,0,1,0,3,a,0,1
292975,male,42,incomplete_fund,0.972182209,,b,0.61799136,1,2,1,3,a,1,1
292975,female,59,incomplete_fund,0.291695674,b,,0.533648168,1,2,0,6,a,1,1
292975,male,33,medio,0.457479139,b,,0.858895496,1,3,1,2,a,0,0
292975,female,40,complete_univ,0.902264342,,b,0.680755943,1,2,0,6,a,0,1
291915,female,40,incomplete_medio,0.187218635,b,,0.147256593,0,1,0,4,a,0,1
291080,male,24,medio,0.001497474,a,,0.773186105,1,1,1,4,b,1,0
291080,female,52,fund,0.746636778,,a,0.782151801,1,2,NA,1,a,0,1
291915,female,51,incomplete_fund,0.204844682,b,,0.878121358,1,1,0,6,b,1,1
292975,female,48,incomplete_medio,0.012079774,b,,0.083768344,0,2,0,4,a,1,1
292975,female,60,incomplete_fund,0.248602165,a,,0.719407702,1,2,1,3,b,0,1
291915,female,31,medio,0.026154062,b,,0.247908475,0,1,1,1,a,0,0
291080,male,52,incomplete_fund,0.102250354,a,,0.47018932,0,1,0,1,a,0,0
291080,female,28,incomplete_fund,0.556940305,,b,0.075541844,0,1,0,1,b,0,0
291080,female,23,incomplete_medio,0.452462262,b,,0.577161806,1,1,0,1,a,0,1
291080,female,37,medio,0.409661691,a,,0.106899895,0,1,0,29,b,1,1
291080,female,42,fund,0.694372414,,b,0.281201974,0,1,0,4,b,1,1
291080,male,31,medio,0.587525829,,b,0.955098681,1,2,1,5,b,0,0
291080,female,31,complete_univ,0.929666693,,b,0.181042685,0,2,0,4,a,0,1
292975,female,39,medio,0.184173851,a,,0.474122443,0,3,0,3,a,1,1
291080,female,18,medio,0.214194646,b,,0.303855407,0,0,1,3,a,1,1
291080,male,34,medio,0.180844146,a,,0.3332NA23418702,1,1,1,2,b,0,0
292975,female,52,incomplete_fund,0.954646676,,b,0.209226088,0,3,NA,6,a,0,1
291915,female,56,incomplete_medio,0.445559585,a,,8.33E-04,0,1,0,2,dont_know,1,0
291080,male,66,incomplete_fund,0.218086567,b,,0.305685004,0,2,0,4,a,0,0
291080,female,66,no_educ,0.560511817,,b,0.324695118,0,1,0,5,b,1,0
291080,female,25,medio,0.33680158,a,,0.237503295,0,2,0,1,b,1,1
291080,male,19,incomplete_fund,0.906787446,,b,0.770827739,1,1,0,4,a,0,1
291080,male,32,medio,2.01E-04,a,,0.059226735,0,1,1,5,a,0,0
291080,female,32,incomplete_univ,0.323934332,b,,0.344472845,0,3,0,3,a,0,0
291080,female,53,incomplete_fund,0.615206587,,a,0.245680453,0,1,0,6,b,0,1
291080,male,50,incomplete_fund,0.177263502,dont_know,,0.119666209,0,1,NA,5,a,0,1
291080,female,47,complete_univ,0.114414692,a,,0.347853144,0,1,0,4,a,1,0
291080,male,23,incomplete_univ,0.850661704,,b,0.584388879,1,1,0,1,a,0,1
292975,female,21,medio,0.394812321,a,,0.797056923,1,1,1,35,b,0,0
292975,female,44,complete_univ,0.021041306,a,,0.143855864,0,2,0,3,b,1,1
292975,female,35,medio,0.510163155,,b,0.349451436,0,2,0,4,b,1,1
292975,female,59,medio,0.052982484,a,,0.08013075,0,3,0,1,b,0,0
292975,male,60,incomplete_fund,0.638310238,,a,0.23683613,0,2,0,4,a,1,1
291080,male,29,medio,0.53235276,,b,0.664340435,1,1,0,3,a,0,1
292975,female,58,fund,0.281921216,a,,0.663846698,1,1,1,35,b,1,1
292975,male,57,incomplete_fund,0.838442732,,b,0.830370472,1,2,0,2,a,1,1
292975,male,41,medio,0.809115905,,a,0.577340554,1,2,0,2,a,0,1
292975,male,61,incomplete_fund,0.039648141,a,,0.685756912,1,2,0,23,b,1,0
292975,female,37,incomplete_fund,0.481396361,a,,0.498368108,0,1,0,6,a,0,0
292975,female,32,incomplete_fund,0.808849559,,a,0.257566207,0,1,1,6,b,1,1
292975,male,38,incomplete_fund,0.03896977,b,,0.516921389,1,1,0,4,b,1,0
292975,male,46,incomplete_medio,0.834711372,,b,0.471904153,0,2,0,1,a,0,0
292975,female,34,medio,0.458893173,a,,0.038770382,0,2,0,3,a,1,1
292975,female,33,medio,0.58861244,,a,0.448177166,0,2,0,5,b,1,1
292975,male,27,fund,0.690445224,,b,0.048541071,0,1,0,3,a,1,0
292975,female,83,fund,0.374511816,a,,0.613661323,1,3,0,2,b,1,0
292975,female,42,incomplete_fund,0.142375319,a,,0.452184337,0,1,0,5,a,0,1
292975,female,26,medio,0.149555945,b,,0.128017585,0,2,0,5,a,0,1
292975,female,46,incomplete_medio,0.10082804,a,,0.480089032,0,3,0,5,a,1,0
292975,female,62,incomplete_fund,0.342157296,b,,0.9420422,1,2,0,5,b,1,0
292975,female,30,medio,0.031534331,a,,0.024304733,0,2,NA,1,b,1,1
291915,male,78,no_educ,0.350577913,b,,0.59767524,1,1,0,18,b,1,1
291915,female,34,incomplete_fund,0.576738423,,b,0.969200568,1,2,0,2,b,1,1
291915,female,22,incomplete_fund,0.691494775,,b,0.094919478,0,1,0,4,a,0,1
291915,female,24,medio,0.409635129,a,,0.508460177,1,1,0,6,a,0,0
291915,male,87,fund,0.355458837,a,,0.089361146,0,1,1,2,a,0,1
291915,female,61,fund,0.960510908,,b,0.02013727,0,1,1,6,a,1,1
291915,female,20,medio,0.553276153,,b,0.322545988,0,2,0,6,b,1,1
291915,female,22,incomplete_fund,0.685296,,b,0.451279639,0,1,0,4,b,0,1
291915,male,52,incomplete_fund,0.84713071,,b,0.072540778,0,1,0,3,b,1,1
291915,female,24,medio,0.342843451,a,,0.876610879,1,1,0,2,b,1,1
292975,male,44,medio,0.568043073,,a,0.747016842,1,2,0,5,b,1,0
292975,female,48,medio,0.353452173,a,,0.343323439,0,1,0,1,a,1,0
292975,female,81,incomplete_fund,0.368188026,b,,0.785046576,1,3,0,1,dont_know,0,0
291915,female,33,incomplete_medio,0.431667813,a,,0.80120483,1,1,0,5,a,0,0
291915,female,49,fund,0.588959558,,b,0.957810014,1,1,1,3,b,1,0
291915,male,58,incomplete_medio,0.924739655,,a,0.868095999,1,2,0,2,a,1,1
291915,female,75,no_educ,0.195566009,b,,0.112962238,0,1,0,4,a,0,0
291915,male,58,incomplete_medio,0.076523934,a,,0.539541706,1,1,0,5,dont_know,0,1
291915,male,36,medio,0.808009917,,b,0.668415077,1,1,0,4,a,0,1
291915,male,65,no_educ,0.660303488,,dont_know,0.368276679,0,1,0,2,b,1,1
291915,female,49,incomplete_fund,0.254161043,a,,0.70202892,1,2,1,1,a,1,0
291915,female,36,medio,0.737081459,,b,0.221976418,0,2,0,6,b,1,1
291915,female,34,medio,0.068795249,dont_know,,0.456690948,0,1,1,2,b,1,1
291915,female,34,medio,0.39362239,b,,0.971391746,1,1,0,1,b,0,1
291915,male,96,no_educ,0.041619376,dont_know,,0.9482202,1,1,NA,4,b,1,1
291915,male,24,medio,0.559576394,,b,0.600237123,1,1,0,4,a,1,0
291915,female,26,medio,0.35059875,a,,0.618632329,1,2,0,2,a,0,0
291915,female,41,incomplete_medio,0.278947823,a,,0.716252965,1,1,0,2,a,1,1
291915,male,23,incomplete_medio,0.197082417,a,,0.00519229,0,1,1,4,a,1,1
291370,female,46,incomplete_fund,0.834704559,,a,0.559543207,1,2,0,2,b,1,0
291370,female,28,incomplete_medio,0.265048856,b,,0.374203267,0,1,0,4,a,1,1
290580,female,18,incomplete_medio,0.594285313,,a,0.893397236,1,1,0,35,a,1,1
290580,female,57,incomplete_fund,0.295953405,a,,0.427009277,0,1,1,1,a,0,0
291370,female,30,medio,0.549730592,,b,0.152303027,0,1,0,6,b,1,0
290580,female,30,incomplete_medio,0.60639281,,b,0.56639652,1,2,0,4,b,1,1
290580,female,20,medio,0.130399411,a,,0.363052606,0,1,0,6,b,1,1
290580,female,50,incomplete_fund,0.668028582,,b,0.827645047,1,1,0,3,a,1,1
291370,female,33,incomplete_medio,0.769122062,,b,0.625930843,1,1,1,23,a,1,1
291370,female,37,medio,0.201008278,a,,0.099207842,0,2,0,4,b,1,0
290580,female,71,medio,0.163623076,dont_know,,0.095215728,0,1,0,2,a,1,0
291370,male,42,medio,0.035033552,a,,0.492716332,0,1,0,3,a,0,1
291370,female,49,incomplete_fund,0.611389621,,a,0.333978499,0,1,NA,6,dont_know,1,1
290580,female,80,incomplete_fund,0.378473977,b,,0.384207542,0,1,0,5,dont_know,0,1
290580,female,65,medio,0.616342406,,a,0.879075617,1,3,0,6,a,0,0
290580,female,20,incomplete_univ,0.670052772,,b,0.696602815,1,1,0,4,a,1,0
290580,female,21,complete_univ,0.47267929,b,,0.949904677,1,1,0,3,a,1,0
290580,male,31,incomplete_univ,0.187487416,a,,0.408857019,0,2,1,6,a,1,1
290580,female,68,incomplete_fund,0.113050982,a,,0.580141327,1,1,0,4,b,1,1
290580,female,41,medio,0.9161482767NA97,,b,0.161047987,0,3,0,4,b,1,0
290580,male,83,incomplete_fund,0.521953868,,a,0.396116962,0,1,0,5,b,1,1
290580,male,61,medio,0.883845539,,b,0.038315026,0,2,0,69,a,0,1
290580,female,77,incomplete_fund,0.696420289,,a,0.635811243,1,2,0,18,dont_know,0,1
290580,female,48,incomplete_fund,0.122617825,b,,0.72449896,1,0,0,5,b,1,1
290580,female,46,incomplete_fund,0.7NA71675636695,,a,0.897177108,1,1,1,23,dont_know,1,1
290580,male,47,medio,0.365765356,a,,0.01250924,0,2,0,29,b,1,1
290580,female,54,incomplete_fund,0.956742915,,a,0.010277306,0,1,0,103,b,1,1
292280,female,61,incomplete_fund,0.844198385,,dont_know,0.387306418,0,1,NA,5,dont_know,0,0
290580,female,47,incomplete_fund,0.486470134,b,,0.082311941,0,2,NA,6,b,1,0
291370,female,42,medio,0.540264766,,a,0.425241046,0,2,0,3,a,0,0
290580,female,56,incomplete_fund,0.186042531,b,,0.77098293,1,2,0,4,b,1,1
290580,female,32,medio,0.517100183,,b,0.766161161,1,1,0,6,b,0,1
290580,female,24,medio,0.074663964,a,,0.298026641,0,1,NA,4,a,1,1
290580,female,42,medio,0.92927935,,b,0.977144304,1,1,0,2,a,0,0
290580,male,18,incomplete_medio,0.169694596,a,,0.688147436,1,1,1,1,b,0,0
290580,female,19,incomplete_medio,0.254788389,a,,0.28525052,0,2,0,1,a,0,0
292280,female,35,incomplete_fund,0.004694299,a,,0.943024672,1,2,0,2,b,1,0
291080,female,41,medio,0.816671965,,b,0.388673433,0,1,0,2,b,0,0
292280,female,60,no_educ,0.976079472,,dont_know,0.318638343,0,1,0,69,dont_know,0,0
292280,male,65,no_educ,0.130504402,b,,0.552938328,1,1,0,2,b,1,1
292280,female,50,fund,0.355045606,a,,0.744280303,1,1,0,3,b,0,0
292280,female,34,fund,0.858859876,,b,0.456088562,0,1,0,4,b,0,1
292280,male,70,no_educ,0.161170198,b,,0.973337395,1,1,0,4,b,1,0
292280,female,33,medio,0.835097691,,b,0.381511482,0,1,0,6,a,0,1
292280,female,51,no_educ,0.590345265,,b,0.925604794,1,1,0,2,b,1,1
292280,male,43,incomplete_fund,0.851853151,,b,0.432606257,0,1,NA,1,b,0,1
292280,female,83,no_educ,0.967645848,,b,0.345833739,0,1,0,3,dont_know,0,0
292280,male,83,no_educ,0.687842182,,a,0.259312168,0,1,0,5,b,1,1
290580,male,21,fund,0.894586917,,b,0.013161667,0,1,0,4,b,0,1
292280,female,37,incomplete_fund,0.851004542,,b,0.15374854,0,1,NA,1,b,1,1
292280,male,39,medio,0.392739212,a,,0.065734268,0,1,NA,6,b,0,1
292280,female,18,medio,0.651583205,,b,0.976007883,1,1,0,2,b,1,1
290580,female,31,medio,0.142107554,a,,0.444052562,0,1,NA,6,b,1,1
290580,female,26,incomplete_medio,0.659258896,,b,0.995925097,1,2,0,6,b,1,0
290580,female,39,don’t_know,0.959042814,,b,0.952606517,1,3,0,1,a,0,1
290580,male,58,incomplete_fund,0.989898393,,a,0.121992336,0,1,0,5,b,1,1
290580,male,43,incomplete_fund,0.449001983,a,,0.514831095,1,1,0,6,b,0,1
292280,male,90,no_educ,0.244328423,b,,0.293085771,0,1,0,4,b,1,1
290580,female,62,incomplete_fund,0.080786718,b,,0.799707679,1,1,0,18,a,0,1
290580,male,27,complete_univ,0.443638463,a,,0.034753227,0,2,1,3,a,1,1
290580,male,18,incomplete_fund,0.922198419,,dont_know,0.642389206,1,2,0,3,dont_know,1,1
292280,male,80,no_educ,0.748743204,,b,0.658271222,1,1,0,4,b,1,1
