UID,Round,Choice,Profile_Gender,Profile_Caste,Profile_Party,Profile_PG,Profile_Promise,conjoint_choice,respondent_state,respondent_gender,respondent_age,respondent_co_ethnic
BBGB,1,B,Male,Forward,BJP,Bad Roads,Patronage,0,Bihar,male,72,0
BBGB,2,A,Female,OBC,RJD,Good Roads,Economy,0,Bihar,male,72,0
BBGB,1,A,Female,Forward,JDU,Bad Roads,Patronage,1,Bihar,male,72,0
BBGB,2,B,Female,SC,RJD,Good Roads,Patronage,1,Bihar,male,72,1
BBTK,1,A,Male,OBC,BJP,Bad Roads,Economy,1,Bihar,male,20,0
BBTK,2,B,Female,SC,BJP,Good Roads,Economy,0,Bihar,male,20,1
BBTK,1,B,Male,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,20,0
BBTK,2,A,Male,SC,RJD,Bad Roads,Patronage,1,Bihar,male,20,1
BBXO,2,B,Female,OBC,RJD,Good Roads,Patronage,1,Bihar,female,39,0
BBXO,1,B,Male,SC,RJD,Bad Roads,Patronage,0,Bihar,female,39,1
BBXO,2,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,female,39,1
BBXO,1,A,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,female,39,0
BCDI,1,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,25,0
BCDI,2,B,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,25,0
BCDI,2,A,Female,Forward,RJD,Good Roads,Economy,1,Bihar,male,25,1
BCDI,1,A,Male,SC,JDU,Bad Roads,Patronage,1,Bihar,male,25,0
BCIC,1,A,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,female,30,0
BCIC,2,B,Female,SC,BJP,Good Roads,Economy,1,Bihar,female,30,1
BCIC,1,B,Male,SC,JDU,Bad Roads,Patronage,1,Bihar,female,30,1
BCIC,2,A,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,30,0
BCJS,1,A,Male,Forward,BJP,Good Roads,Patronage,1,Bihar,male,30,0
BCJS,2,B,Male,OBC,JDU,Good Roads,Patronage,1,Bihar,male,30,1
BCJS,2,A,Male,Forward,JDU,Bad Roads,Economy,0,Bihar,male,30,0
BCJS,1,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,male,30,1
BCNV,2,B,Female,SC,BJP,Bad Roads,Economy,1,Bihar,male,56,1
BCNV,1,B,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,56,0
BCNV,2,A,Male,OBC,RJD,Bad Roads,Patronage,0,Bihar,male,56,0
BCNV,1,A,Male,OBC,JDU,Good Roads,Patronage,1,Bihar,male,56,0
BDTU,1,B,Male,SC,RJD,Bad Roads,Patronage,0,Bihar,male,45,1
BDTU,1,B,Male,SC,RJD,Bad Roads,Patronage,0,Bihar,male,24,0
BDTU,2,B,Female,SC,BJP,Bad Roads,Patronage,1,Bihar,male,45,1
BDTU,2,B,Female,SC,BJP,Bad Roads,Patronage,0,Bihar,male,24,0
BDTU,2,A,Male,Forward,JDU,Good Roads,Patronage,0,Bihar,male,45,0
BDTU,2,A,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,male,24,1
BDTU,1,A,Male,Forward,JDU,Bad Roads,Economy,1,Bihar,male,45,0
BDTU,1,A,Male,Forward,JDU,Bad Roads,Economy,1,Bihar,male,24,1
BDYL,2,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,male,30,1
BDYL,1,B,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,male,30,0
BDYL,2,B,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,30,0
BDYL,1,A,Male,SC,BJP,Bad Roads,Patronage,0,Bihar,male,30,1
BEFO,1,B,Female,OBC,BJP,Good Roads,Economy,1,Bihar,female,38,0
BEFO,1,A,Female,SC,JDU,Bad Roads,Economy,0,Bihar,female,38,0
BEFO,2,B,Male,SC,JDU,Bad Roads,Patronage,1,Bihar,female,38,0
BEFO,2,A,Female,SC,RJD,Bad Roads,Patronage,0,Bihar,female,38,0
BFHB,1,B,Male,SC,BJP,Bad Roads,Patronage,1,Bihar,female,58,0
BFHB,2,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,female,58,1
BFHB,2,A,Male,Forward,JDU,Good Roads,Economy,1,Bihar,female,58,0
BFHB,1,A,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,female,58,1
BFIQ,2,B,Female,OBC,BJP,Bad Roads,Economy,1,Bihar,female,40,1
BFIQ,2,B,Female,OBC,BJP,Bad Roads,Economy,0,Bihar,female,60,1
BFIQ,1,A,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,female,40,1
BFIQ,1,A,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,female,60,1
BFIQ,1,B,Female,OBC,JDU,Good Roads,Economy,1,Bihar,female,40,1
BFIQ,1,B,Female,OBC,JDU,Good Roads,Economy,1,Bihar,female,60,1
BFIQ,2,A,Male,OBC,BJP,Good Roads,Patronage,0,Bihar,female,40,1
BFIQ,2,A,Male,OBC,BJP,Good Roads,Patronage,1,Bihar,female,60,1
BFKB,1,B,Female,SC,RJD,Bad Roads,Patronage,1,Bihar,male,40,1
BFKB,1,A,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,male,40,0
BFKB,2,A,Female,Forward,JDU,Good Roads,Economy,1,Bihar,male,40,0
BFKB,2,B,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,40,0
BFOE,2,B,Female,Forward,RJD,Bad Roads,Economy,0,Bihar,male,50,1
BFOE,1,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,male,50,0
BFOE,2,A,Male,Forward,RJD,Good Roads,Economy,1,Bihar,male,50,1
BFOE,1,B,Male,OBC,BJP,Good Roads,Patronage,1,Bihar,male,50,0
BGDR,2,A,Female,Forward,BJP,Bad Roads,Patronage,0,Bihar,male,32,0
BGDR,2,B,Female,SC,RJD,Good Roads,Patronage,1,Bihar,male,32,0
BGDR,1,A,Female,SC,RJD,Bad Roads,Economy,1,Bihar,male,32,0
BGDR,1,B,Male,Forward,BJP,Bad Roads,Patronage,0,Bihar,male,32,0
BGFF,1,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,female,30,0
BGFF,1,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,male,60,0
BGFF,1,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,male,45,0
BGFF,1,A,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,female,30,1
BGFF,1,A,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,male,60,0
BGFF,1,A,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,male,45,1
BGFF,2,B,Male,SC,RJD,Bad Roads,Economy,0,Bihar,female,30,0
BGFF,2,B,Male,SC,RJD,Bad Roads,Economy,1,Bihar,male,60,1
BGFF,2,B,Male,SC,RJD,Bad Roads,Economy,0,Bihar,male,45,0
BGFF,2,A,Female,SC,RJD,Good Roads,Patronage,1,Bihar,female,30,0
BGFF,2,A,Female,SC,RJD,Good Roads,Patronage,0,Bihar,male,60,1
BGFF,2,A,Female,SC,RJD,Good Roads,Patronage,1,Bihar,male,45,0
BGJK,1,A,Male,SC,JDU,Good Roads,Patronage,0,Bihar,female,40,1
BGJK,2,B,Male,SC,JDU,Good Roads,Economy,0,Bihar,female,40,1
BGJK,1,B,Male,OBC,JDU,Bad Roads,Economy,0,Bihar,female,40,0
BGJK,2,A,Male,Forward,BJP,Bad Roads,Economy,0,Bihar,female,40,0
BGQJ,1,A,Male,OBC,RJD,Bad Roads,Patronage,0,Bihar,female,50,1
BGQJ,2,B,Male,Forward,RJD,Bad Roads,Patronage,1,Bihar,female,50,0
BGQJ,2,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,female,50,0
BGQJ,1,B,Female,SC,BJP,Bad Roads,Economy,1,Bihar,female,50,0
BGTM,1,B,Female,OBC,BJP,Good Roads,Patronage,1,Bihar,female,46,0
BGTM,2,A,Male,Forward,RJD,Bad Roads,Economy,0,Bihar,female,46,0
BGTM,2,B,Male,Forward,RJD,Bad Roads,Patronage,1,Bihar,female,46,0
BGTM,1,A,Male,Forward,BJP,Good Roads,Economy,0,Bihar,female,46,0
BGVI,1,A,Female,OBC,JDU,Bad Roads,Economy,1,Bihar,male,31,0
BGVI,1,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,male,31,0
BGVI,2,A,Female,SC,RJD,Bad Roads,Patronage,0,Bihar,male,31,1
BGVI,2,B,Male,OBC,RJD,Good Roads,Economy,1,Bihar,male,31,0
BHPI,1,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,male,66,1
BHPI,2,B,Female,OBC,BJP,Bad Roads,Economy,0,Bihar,male,66,1
BHPI,1,A,Male,OBC,JDU,Good Roads,Economy,0,Bihar,male,66,1
BHPI,2,A,Female,OBC,BJP,Bad Roads,Economy,1,Bihar,male,66,1
BHRA,2,B,Female,OBC,BJP,Good Roads,Economy,1,Bihar,male,38,0
BHRA,2,A,Male,Forward,BJP,Bad Roads,Economy,0,Bihar,male,38,1
BHRA,1,A,Female,SC,BJP,Bad Roads,Economy,0,Bihar,male,38,0
BHRA,1,B,Male,OBC,BJP,Bad Roads,Economy,1,Bihar,male,38,0
BHRQ,2,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,female,36,1
BHRQ,2,A,Male,Forward,BJP,Bad Roads,Economy,1,Bihar,female,36,0
BHRQ,1,A,Female,Forward,BJP,Bad Roads,Economy,1,Bihar,female,36,0
BHRQ,1,B,Female,Forward,JDU,Bad Roads,Economy,0,Bihar,female,36,0
BHYV,2,B,Male,Forward,JDU,Good Roads,Patronage,0,Bihar,female,28,1
BHYV,1,B,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,female,28,1
BHYV,2,A,Female,SC,BJP,Good Roads,Patronage,1,Bihar,female,28,0
BHYV,1,A,Female,Forward,RJD,Bad Roads,Economy,0,Bihar,female,28,1
BING,2,B,Male,Forward,JDU,Good Roads,Economy,1,Bihar,female,25,0
BING,2,A,Male,OBC,BJP,Bad Roads,Economy,0,Bihar,female,25,1
BING,1,A,Male,Forward,JDU,Good Roads,Economy,1,Bihar,female,25,0
BING,1,B,Female,Forward,JDU,Good Roads,Patronage,0,Bihar,female,25,0
BJLA,2,B,Female,SC,RJD,Bad Roads,Patronage,0,Bihar,female,30,0
BJLA,1,A,Female,SC,RJD,Good Roads,Economy,1,Bihar,female,30,0
BJLA,1,B,Male,OBC,RJD,Good Roads,Patronage,0,Bihar,female,30,1
BJLA,2,A,Male,OBC,JDU,Bad Roads,Patronage,1,Bihar,female,30,1
BJPF,2,B,Male,Forward,JDU,Bad Roads,Economy,0,Jharkhand,male,55,0
BJPF,2,A,Female,OBC,RJD,Bad Roads,Economy,1,Jharkhand,male,55,0
BJPF,1,A,Male,Forward,RJD,Good Roads,Patronage,0,Jharkhand,male,55,0
BJPF,1,B,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,55,1
BJXO,2,A,Female,SC,JDU,Bad Roads,Economy,0,Bihar,female,52,1
BJXO,1,A,Male,Forward,BJP,Bad Roads,Economy,0,Bihar,female,52,0
BJXO,1,B,Male,OBC,BJP,Bad Roads,Economy,1,Bihar,female,52,0
BJXO,2,B,Female,SC,RJD,Good Roads,Patronage,1,Bihar,female,52,1
BKHD,1,A,Female,SC,JDU,Bad Roads,Patronage,1,Bihar,male,41,0
BKHD,1,B,Male,OBC,RJD,Bad Roads,Economy,0,Bihar,male,41,1
BKHD,2,A,Male,Forward,BJP,Good Roads,Patronage,1,Bihar,male,41,0
BKHD,2,B,Female,OBC,BJP,Good Roads,Patronage,0,Bihar,male,41,1
BKNR,1,B,Female,SC,BJP,Good Roads,Patronage,1,Bihar,female,32,1
BKNR,2,A,Male,OBC,JDU,Good Roads,Patronage,0,Bihar,female,32,0
BKNR,1,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,female,32,1
BKNR,2,B,Female,SC,BJP,Bad Roads,Economy,1,Bihar,female,32,1
BKOV,2,A,Male,SC,BJP,Good Roads,Patronage,1,Bihar,male,55,1
BKOV,2,A,Male,SC,BJP,Good Roads,Patronage,1,Bihar,female,30,0
BKOV,1,A,Female,SC,BJP,Good Roads,Economy,1,Bihar,male,55,1
BKOV,1,A,Female,SC,BJP,Good Roads,Economy,1,Bihar,female,30,0
BKOV,2,B,Male,OBC,JDU,Good Roads,Patronage,0,Bihar,male,55,0
BKOV,2,B,Male,OBC,JDU,Good Roads,Patronage,0,Bihar,female,30,0
BKOV,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,55,0
BKOV,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,30,0
BKUN,1,A,Female,SC,RJD,Good Roads,Economy,1,Bihar,male,20,1
BKUN,2,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,male,20,1
BKUN,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,20,0
BKUN,2,B,Male,Forward,JDU,Bad Roads,Economy,1,Bihar,male,20,0
BLYD,1,A,Female,SC,JDU,Bad Roads,Economy,1,Bihar,female,40,0
BLYD,2,A,Female,SC,JDU,Bad Roads,Patronage,0,Bihar,female,40,0
BLYD,2,B,Female,SC,JDU,Good Roads,Economy,1,Bihar,female,40,0
BLYD,1,B,Male,Forward,JDU,Bad Roads,Economy,0,Bihar,female,40,0
BMPV,1,A,Female,Forward,BJP,Bad Roads,Patronage,1,Bihar,male,55,0
BMPV,2,A,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,55,0
BMPV,1,B,Female,OBC,RJD,Bad Roads,Patronage,0,Bihar,male,55,0
BMPV,2,B,Male,OBC,JDU,Good Roads,Economy,1,Bihar,male,55,0
BMRT,2,A,Male,SC,JDU,Bad Roads,Economy,1,Bihar,female,45,0
BMRT,1,A,Female,SC,JDU,Good Roads,Economy,0,Bihar,female,45,0
BMRT,1,B,Female,Forward,JDU,Good Roads,Economy,1,Bihar,female,45,0
BMRT,2,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,45,1
BMYE,1,B,Female,OBC,JDU,Good Roads,Economy,1,Bihar,male,35,0
BMYE,2,A,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,35,0
BMYE,2,B,Male,Forward,JDU,Good Roads,Patronage,0,Bihar,male,35,0
BMYE,1,A,Female,SC,RJD,Bad Roads,Patronage,0,Bihar,male,35,1
BNGL,2,A,Female,Forward,BJP,Good Roads,Economy,1,Bihar,male,40,0
BNGL,1,A,Male,OBC,JDU,Bad Roads,Patronage,1,Bihar,male,40,1
BNGL,1,B,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,40,1
BNGL,2,B,Male,Forward,RJD,Bad Roads,Economy,0,Bihar,male,40,0
BNNE,1,B,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,male,26,0
BNNE,2,B,Female,Forward,JDU,Bad Roads,Economy,0,Bihar,male,26,0
BNNE,2,A,Male,Forward,JDU,Good Roads,Economy,1,Bihar,male,26,0
BNNE,1,A,Female,OBC,RJD,Good Roads,Economy,1,Bihar,male,26,0
BOIP,1,A,Female,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,23,1
BOIP,2,A,Male,Forward,BJP,Good Roads,Economy,0,Bihar,male,23,0
BOIP,2,B,Female,SC,JDU,Good Roads,Patronage,1,Bihar,male,23,0
BOIP,1,B,Male,SC,RJD,Good Roads,Economy,1,Bihar,male,23,0
BONT,1,A,Male,OBC,JDU,Bad Roads,Economy,1,Bihar,male,25,0
BONT,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,25,0
BONT,2,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,25,1
BONT,2,A,Female,OBC,BJP,Bad Roads,Patronage,1,Bihar,male,25,0
BONY,2,A,Male,OBC,BJP,Good Roads,Economy,1,Bihar,male,25,1
BONY,2,B,Female,Forward,JDU,Bad Roads,Economy,0,Bihar,male,25,0
BONY,1,B,Female,Forward,JDU,Bad Roads,Economy,0,Bihar,male,25,0
BONY,1,A,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,25,0
BOQW,2,A,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,55,1
BOQW,2,B,Male,Forward,RJD,Bad Roads,Economy,1,Bihar,male,55,0
BOQW,1,B,Male,OBC,RJD,Bad Roads,Patronage,1,Bihar,male,55,1
BOQW,1,A,Female,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,55,1
BOSD,1,B,Male,SC,JDU,Good Roads,Patronage,1,Bihar,female,35,1
BOSD,2,B,Female,OBC,RJD,Good Roads,Economy,1,Bihar,female,35,0
BOSD,1,A,Female,OBC,JDU,Good Roads,Patronage,0,Bihar,female,35,0
BOSD,2,A,Female,Forward,JDU,Good Roads,Patronage,0,Bihar,female,35,0
BOSG,2,B,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,45,0
BOSG,1,A,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,male,45,1
BOSG,2,A,Female,SC,JDU,Good Roads,Economy,1,Bihar,male,45,0
BOSG,1,B,Male,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,45,1
BOUK,1,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,32,0
BOUK,1,A,Female,OBC,BJP,Good Roads,Economy,1,Bihar,male,32,0
BOUK,2,B,Male,Forward,JDU,Good Roads,Patronage,0,Bihar,male,32,1
BOUK,2,A,Female,Forward,BJP,Bad Roads,Economy,1,Bihar,male,32,1
BOVE,2,A,Female,OBC,RJD,Good Roads,Economy,0,Bihar,female,35,0
BOVE,1,A,Female,OBC,RJD,Good Roads,Economy,1,Bihar,female,35,0
BOVE,2,B,Female,SC,BJP,Good Roads,Economy,1,Bihar,female,35,1
BOVE,1,B,Female,SC,RJD,Bad Roads,Economy,0,Bihar,female,35,1
BPAR,2,B,Female,Forward,JDU,Bad Roads,Patronage,1,Bihar,female,18,0
BPAR,2,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,female,18,1
BPAR,1,A,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,female,18,0
BPAR,1,B,Female,Forward,JDU,Good Roads,Economy,1,Bihar,female,18,0
BPJD,2,B,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,65,0
BPJD,1,B,Male,SC,JDU,Good Roads,Patronage,1,Bihar,male,65,1
BPJD,1,A,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,65,0
BPJD,2,A,Male,OBC,JDU,Good Roads,Economy,1,Bihar,male,65,0
BPLT,1,B,Female,Forward,RJD,Good Roads,Economy,0,Bihar,male,30,0
BPLT,1,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,male,30,0
BPLT,2,B,Male,SC,RJD,Bad Roads,Patronage,0,Bihar,male,30,0
BPLT,2,A,Male,OBC,BJP,Bad Roads,Patronage,1,Bihar,male,30,1
BPMS,2,B,Female,SC,JDU,Bad Roads,Patronage,0,Bihar,male,35,0
BPMS,1,B,Female,OBC,JDU,Good Roads,Economy,1,Bihar,male,35,1
BPMS,1,A,Male,SC,RJD,Good Roads,Patronage,0,Bihar,male,35,0
BPMS,2,A,Male,SC,BJP,Good Roads,Patronage,1,Bihar,male,35,0
BPRH,1,B,Female,OBC,JDU,Bad Roads,Economy,1,Bihar,male,59,0
BPRH,2,A,Female,Forward,RJD,Good Roads,Economy,1,Bihar,male,59,0
BPRH,2,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,59,1
BPRH,1,A,Female,SC,BJP,Good Roads,Economy,0,Bihar,male,59,1
BQQS,1,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,female,35,0
BQQS,2,B,Male,Forward,RJD,Good Roads,Patronage,0,Bihar,female,35,0
BQQS,1,A,Male,SC,RJD,Bad Roads,Economy,1,Bihar,female,35,1
BQQS,2,A,Male,Forward,JDU,Good Roads,Economy,1,Bihar,female,35,0
BQUW,2,B,Male,SC,JDU,Bad Roads,Patronage,0,Bihar,female,46,1
BQUW,2,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,female,46,0
BQUW,1,A,Male,OBC,JDU,Bad Roads,Patronage,1,Bihar,female,46,0
BQUW,1,B,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,female,46,0
BRIC,1,B,Female,OBC,RJD,Good Roads,Patronage,1,Bihar,male,19,0
BRIC,2,B,Male,SC,RJD,Good Roads,Economy,1,Bihar,male,19,1
BRIC,1,A,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,19,0
BRIC,2,A,Male,OBC,JDU,Bad Roads,Economy,0,Bihar,male,19,0
BRMF,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,34,0
BRMF,1,A,Female,Forward,RJD,Good Roads,Economy,1,Bihar,female,34,1
BRMF,2,B,Male,OBC,JDU,Bad Roads,Economy,1,Bihar,female,34,0
BRMF,2,A,Male,SC,JDU,Bad Roads,Patronage,0,Bihar,female,34,0
BSES,2,A,Male,SC,BJP,Bad Roads,Patronage,1,Bihar,male,70,0
BSES,1,A,Male,SC,BJP,Good Roads,Patronage,0,Bihar,male,70,0
BSES,1,B,Male,SC,RJD,Good Roads,Economy,1,Bihar,male,70,0
BSES,2,B,Male,Forward,RJD,Bad Roads,Economy,0,Bihar,male,70,0
BSOT,2,B,Male,Forward,JDU,Bad Roads,Patronage,1,Bihar,male,42,0
BSOT,2,A,Male,SC,RJD,Good Roads,Patronage,0,Bihar,male,42,0
BSOT,1,A,Female,SC,RJD,Good Roads,Economy,1,Bihar,male,42,0
BSOT,1,B,Male,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,42,0
BSRO,2,B,Female,SC,JDU,Good Roads,Patronage,0,Bihar,female,45,1
BSRO,1,A,Male,SC,BJP,Good Roads,Economy,1,Bihar,female,45,1
BSRO,1,B,Male,Forward,JDU,Bad Roads,Economy,0,Bihar,female,45,0
BSRO,2,A,Female,Forward,RJD,Good Roads,Economy,1,Bihar,female,45,0
BTDN,1,A,Female,SC,JDU,Bad Roads,Economy,1,Bihar,male,30,0
BTDN,1,B,Male,OBC,JDU,Good Roads,Patronage,0,Bihar,male,30,0
BTDN,2,B,Female,SC,JDU,Good Roads,Economy,1,Bihar,male,30,0
BTDN,2,A,Female,SC,RJD,Good Roads,Patronage,0,Bihar,male,30,0
BTFS,2,B,Male,OBC,BJP,Bad Roads,Patronage,1,Bihar,female,23,0
BTFS,2,A,Male,OBC,BJP,Good Roads,Patronage,0,Bihar,female,23,0
BTFS,1,A,Female,SC,BJP,Bad Roads,Patronage,1,Bihar,female,23,0
BTFS,1,B,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,female,23,0
BUPO,1,B,Male,Forward,RJD,Bad Roads,Patronage,0,Bihar,female,40,0
BUPO,1,A,Female,Forward,RJD,Good Roads,Patronage,1,Bihar,female,40,0
BUPO,2,B,Male,SC,BJP,Bad Roads,Economy,1,Bihar,female,40,1
BUPO,2,A,Male,SC,BJP,Good Roads,Economy,0,Bihar,female,40,1
BUYC,2,A,Female,OBC,RJD,Good Roads,Economy,0,Bihar,female,25,1
BUYC,1,A,Female,SC,JDU,Good Roads,Economy,0,Bihar,female,25,0
BUYC,2,B,Male,SC,RJD,Bad Roads,Economy,1,Bihar,female,25,0
BUYC,1,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,female,25,1
BVRH,2,B,Female,SC,JDU,Bad Roads,Economy,0,Bihar,male,22,1
BVRH,2,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,22,0
BVRH,1,B,Male,OBC,BJP,Bad Roads,Patronage,1,Bihar,male,22,0
BVRH,1,A,Female,OBC,BJP,Bad Roads,Economy,0,Bihar,male,22,0
BWRX,2,B,Male,SC,RJD,Good Roads,Economy,1,Bihar,male,83,1
BWRX,1,B,Female,Forward,RJD,Good Roads,Economy,1,Bihar,male,83,0
BWRX,2,A,Female,Forward,JDU,Good Roads,Economy,0,Bihar,male,83,0
BWRX,1,A,Male,OBC,RJD,Good Roads,Economy,0,Bihar,male,83,0
BWTJ,2,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,female,70,1
BWTJ,1,B,Female,OBC,JDU,Bad Roads,Economy,1,Bihar,female,70,1
BWTJ,2,A,Female,OBC,RJD,Good Roads,Economy,0,Bihar,female,70,1
BWTJ,1,A,Male,OBC,RJD,Bad Roads,Economy,0,Bihar,female,70,1
BXDQ,2,B,Male,OBC,JDU,Good Roads,Economy,1,Bihar,male,20,0
BXDQ,2,A,Male,OBC,RJD,Bad Roads,Patronage,0,Bihar,male,20,0
BXDQ,1,A,Male,Forward,JDU,Bad Roads,Patronage,1,Bihar,male,20,1
BXDQ,1,B,Male,Forward,JDU,Bad Roads,Economy,0,Bihar,male,20,1
BXHE,2,A,Female,OBC,BJP,Good Roads,Economy,0,Bihar,female,23,1
BXHE,1,A,Male,Forward,RJD,Bad Roads,Economy,1,Bihar,female,23,0
BXHE,1,B,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,female,23,0
BXHE,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Bihar,female,23,1
BXJD,2,A,Female,Forward,JDU,Bad Roads,Economy,0,Bihar,male,45,0
BXJD,1,B,Male,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,45,0
BXJD,1,A,Female,SC,JDU,Good Roads,Patronage,1,Bihar,male,45,0
BXJD,2,B,Female,Forward,BJP,Good Roads,Economy,1,Bihar,male,45,0
BXLV,1,A,Female,OBC,BJP,Good Roads,Economy,1,Bihar,male,30,1
BXLV,1,B,Male,SC,BJP,Bad Roads,Patronage,0,Bihar,male,30,0
BXLV,2,A,Male,OBC,BJP,Bad Roads,Patronage,1,Bihar,male,30,1
BXLV,2,B,Male,SC,BJP,Bad Roads,Patronage,0,Bihar,male,30,0
BYBP,2,B,Male,SC,JDU,Good Roads,Economy,0,Bihar,male,35,0
BYBP,1,B,Female,Forward,BJP,Bad Roads,Patronage,0,Bihar,male,35,0
BYBP,1,A,Female,OBC,JDU,Bad Roads,Patronage,1,Bihar,male,35,1
BYBP,2,A,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,male,35,0
BYRI,2,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,58,0
BYRI,1,B,Female,SC,RJD,Bad Roads,Economy,0,Bihar,male,58,0
BYRI,1,A,Male,OBC,BJP,Bad Roads,Economy,1,Bihar,male,58,1
BYRI,2,B,Male,Forward,RJD,Bad Roads,Economy,0,Bihar,male,58,0
BYRO,2,A,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,38,1
BYRO,2,B,Female,OBC,RJD,Bad Roads,Economy,0,Bihar,male,38,1
BYRO,1,A,Female,SC,BJP,Good Roads,Patronage,1,Bihar,male,38,0
BYRO,1,B,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,38,1
BYRR,2,A,Female,OBC,JDU,Good Roads,Patronage,0,Bihar,male,42,0
BYRR,2,B,Male,SC,JDU,Bad Roads,Economy,1,Bihar,male,42,1
BYRR,1,B,Male,SC,BJP,Good Roads,Patronage,0,Bihar,male,42,1
BYRR,1,A,Male,SC,BJP,Bad Roads,Economy,1,Bihar,male,42,1
CAAI,2,B,Female,OBC,RJD,Good Roads,Economy,1,Bihar,female,62,0
CAAI,2,A,Female,OBC,RJD,Bad Roads,Patronage,0,Bihar,female,62,0
CAAI,1,B,Male,OBC,BJP,Good Roads,Economy,0,Bihar,female,62,0
CAAI,1,A,Female,OBC,BJP,Good Roads,Economy,1,Bihar,female,62,0
CAAU,2,B,Female,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,32,1
CAAU,1,B,Male,SC,RJD,Good Roads,Economy,0,Bihar,male,32,0
